elevation,slope,rainfall_3day,distance_river,clay_percent,land_cover,population,flooded
1186.3,17.04,50.6,5938,48.7,90,39,0
1100.0,22.0,44.7,2201,33.0,10,72,0
1218.1,2.04,16.4,6000,30.0,30,99,0
1449.9,10.35,45.8,21,22.7,30,0,0
1373.3,7.19,53.2,201,37.9,90,98,0
1250.0,2.64,34.7,917,39.3,20,155,0
1266.2,4.71,155.0,20,65.0,40,286,1
1397.6,2.03,155.0,68,38.2,30,0,1
1308.0,0.66,113.1,849,37.2,50,1318,1
1173.1,0.24,7.9,232,35.4,40,456,1
1199.0,7.42,1.5,1144,48.2,30,91,0
1732.4,6.31,80.7,288,40.6,40,324,0
1491.4,1.07,57.9,2081,18.6,40,482,0
1430.8,1.49,113.2,2663,65.0,40,403,0
1188.2,1.1,102.9,600,59.8,40,366,1
1488.0,6.79,90.0,1997,23.4,20,105,0
1354.2,0.87,16.8,379,31.5,80,58,1
1169.4,5.27,18.7,600,20.4,10,130,0
1329.0,22.0,10.0,772,48.6,30,14,0
1193.8,1.23,12.4,1782,22.8,30,11,0
1561.0,0.32,23.8,600,50.3,20,83,0
1191.4,7.99,90.0,3192,49.8,40,381,1
1301.7,18.28,86.9,600,27.3,40,436,0
1463.3,1.9,6.2,37,46.5,40,379,0
1613.8,2.38,3.5,640,35.2,10,134,0
1510.4,5.22,15.0,849,57.8,30,51,0
1300.1,0.61,38.3,104,41.9,40,298,0
1393.8,0.5,64.5,1288,56.8,40,379,0
1605.5,1.03,2.5,746,41.8,30,78,0
1152.8,0.56,110.7,170,38.7,40,519,1
1184.6,11.45,104.0,600,35.2,20,128,1
1151.1,2.92,6.2,6000,48.5,40,384,0
1147.9,1.54,54.7,600,51.5,90,69,1
1163.5,2.84,28.5,236,39.3,30,138,1
1368.7,15.65,20.5,72,27.6,40,361,0
1553.7,2.48,32.5,2509,52.0,30,47,0
1281.0,0.15,12.7,600,48.5,10,53,0
1565.1,1.61,6.2,773,57.0,40,478,0
1567.5,3.9,55.4,120,15.0,40,343,0
1143.6,1.67,37.4,1831,25.0,40,434,0
1593.2,2.63,81.3,33,46.0,40,337,0
1511.8,0.27,23.9,1919,33.1,80,162,0
1189.4,1.24,75.6,769,19.7,40,454,1
1439.7,0.5,11.9,800,58.8,40,220,0
1101.9,5.03,155.0,600,38.1,40,428,1
1767.9,0.84,15.9,1689,51.4,30,121,0
1416.3,5.75,63.8,600,30.3,40,613,0
1293.2,0.8,9.9,2208,59.3,40,359,0
1470.9,1.77,10.0,262,19.9,20,79,0
1303.2,10.19,14.5,162,47.6,90,86,0
1165.5,19.49,155.0,2439,38.3,40,244,1
1535.8,2.17,49.3,600,25.0,40,504,0
1250.0,2.04,4.9,393,39.6,90,122,0
1538.3,19.43,3.0,281,32.3,40,301,0
1354.3,7.29,55.7,1428,56.7,10,39,0
1402.7,6.84,50.0,55,30.1,40,40,0
1757.8,0.83,81.8,750,59.9,50,1186,0
1250.0,5.0,47.0,1039,17.1,20,22,0
1282.2,0.42,90.0,798,55.2,10,69,0
1303.5,1.14,53.0,20,33.3,20,48,0
1534.8,0.86,2.8,1224,57.4,30,167,0
1331.4,0.41,34.3,133,31.3,80,84,0
1420.6,0.89,10.0,600,20.8,10,142,0
1103.8,10.66,7.8,4340,53.4,40,198,0
1109.8,2.39,49.0,700,57.3,50,868,1
1568.0,4.89,13.2,362,17.6,40,211,0
1472.3,0.15,83.7,2927,39.9,10,71,0
1139.1,0.05,48.9,273,51.4,40,212,1
1566.8,0.5,4.0,116,25.0,90,54,0
1232.7,3.64,107.5,166,34.0,20,80,1
1217.1,1.22,51.1,2182,32.0,10,15,0
1557.0,5.66,1.0,107,55.3,50,994,0
1433.0,0.71,50.0,1100,32.7,40,467,0
1250.0,2.95,72.2,553,42.4,40,328,0
1119.7,13.55,77.8,2663,50.3,90,93,1
1213.7,6.1,16.1,36,34.1,40,230,0
1116.4,1.12,6.7,1839,54.5,30,93,0
1420.9,0.65,83.8,774,27.0,40,264,0
1424.5,7.33,0.8,600,48.1,20,55,0
1449.6,0.01,5.6,135,25.2,30,109,0
1377.5,9.4,57.1,6000,20.0,40,265,0
1133.8,0.5,41.0,133,47.6,30,50,1
1557.0,4.79,155.0,722,37.2,80,86,1
1331.2,8.75,71.4,2718,47.8,10,6,0
1194.4,0.83,29.4,88,27.3,40,328,0
1343.3,10.33,90.0,88,65.0,40,504,0
1144.6,0.49,69.9,600,21.3,40,187,1
1269.2,0.89,8.6,5191,37.2,40,292,0
1405.9,17.21,155.0,600,33.1,40,164,1
1250.0,0.5,9.9,618,28.8,80,112,1
1160.9,1.99,50.0,2034,31.9,30,122,0
1158.2,1.65,24.7,2386,56.2,40,59,0
1250.0,0.5,90.0,600,26.3,80,95,1
1193.5,1.7,3.6,1289,39.1,20,36,0
1645.7,10.16,82.1,668,55.5,80,54,0
1191.3,10.46,19.3,20,29.9,40,201,0
1129.6,1.46,64.1,607,44.4,40,443,1
1519.6,14.83,3.0,643,47.6,30,66,0
1170.4,2.05,27.4,600,46.7,50,1403,0
1421.7,2.99,104.7,600,57.4,10,102,0
1100.0,0.28,11.4,600,56.2,40,353,1
1400.2,0.11,30.7,428,35.6,40,302,0
1184.1,1.34,65.5,43,35.5,40,329,1
1123.5,1.52,66.6,600,23.5,30,83,1
1273.5,0.55,72.6,2492,53.1,10,76,0
1282.5,0.85,42.4,2385,32.6,40,385,0
1119.6,0.76,38.9,412,24.1,40,594,0
1325.5,6.09,27.2,737,42.3,20,85,0
1109.8,0.21,126.1,1004,27.1,10,104,1
1137.8,5.21,24.7,600,27.8,40,559,0
1254.9,9.8,29.2,20,56.1,40,515,0
1340.3,0.05,24.8,1891,52.9,50,1631,0
1517.0,0.68,25.1,705,56.9,10,85,0
1694.8,0.48,35.0,635,23.6,50,972,0
1221.5,3.88,2.3,1733,54.2,50,1274,0
1149.3,2.49,90.0,3857,41.6,40,365,1
1250.0,0.67,21.9,1230,36.9,10,43,0
1431.9,2.11,19.1,77,22.4,80,0,0
1157.0,0.06,18.1,39,57.2,10,89,1
1482.9,3.47,65.5,600,61.8,40,305,0
1132.7,1.42,56.5,5366,39.8,40,271,0
1558.1,3.48,10.0,108,57.5,40,565,0
1173.6,9.54,50.0,600,31.6,40,252,1
1528.1,0.07,90.0,2347,28.6,40,301,0
1422.2,4.43,10.0,974,23.1,50,929,0
1250.0,0.87,6.9,59,37.9,90,88,0
1287.6,1.89,20.6,298,40.8,40,465,0
1160.6,2.71,113.2,26,33.7,40,418,1
1107.5,4.95,26.8,241,35.0,40,378,1
1241.3,5.53,21.2,1784,32.5,40,376,0
1335.2,2.32,3.5,198,55.1,30,25,0
1335.1,19.7,32.4,600,22.9,40,597,0
1322.7,1.0,134.2,5841,41.6,20,138,0
1471.6,5.66,3.4,697,38.2,40,18,0
1265.5,0.5,33.0,125,37.4,40,403,0
1398.2,1.89,50.3,686,59.9,20,15,0
1174.4,0.94,155.0,87,51.3,30,91,1
1377.7,0.5,143.2,69,49.4,40,112,1
1250.0,4.3,110.4,1185,33.4,40,439,1
1244.0,7.87,54.1,1703,39.5,40,222,0
1496.2,1.21,50.0,1885,31.8,30,78,0
1228.1,5.25,155.0,836,29.1,30,139,1
1408.7,0.53,2.0,1760,34.9,40,157,0
1379.6,0.05,88.5,5028,38.7,40,374,0
1455.2,1.17,143.3,1086,42.0,40,272,1
1129.0,8.16,124.5,1829,52.6,40,190,1
1206.4,0.15,70.2,944,26.6,40,636,0
1218.8,0.5,52.9,1339,54.8,40,286,0
1445.7,0.01,80.5,600,31.3,50,1358,0
1382.0,0.5,4.7,4401,43.3,50,882,0
1231.6,0.86,62.2,225,17.1,20,62,0
1181.1,0.14,73.3,58,45.7,40,579,1
1442.1,0.22,20.3,600,18.9,40,266,0
1502.2,1.23,57.7,20,27.5,30,39,0
1115.3,0.08,37.3,65,56.8,40,409,1
1434.5,2.49,29.3,615,50.9,40,469,0
1332.4,0.45,33.7,600,44.5,40,451,0
1131.0,4.32,8.0,31,22.6,10,143,0
1250.0,5.26,12.4,37,26.7,30,123,0
1485.3,8.18,105.1,64,40.6,10,0,0
1491.6,0.5,39.1,600,52.3,40,246,0
1352.4,0.13,29.0,848,24.8,80,57,0
1202.5,2.17,29.0,40,27.2,40,385,0
1209.8,2.64,6.8,3814,62.2,40,366,0
1180.6,0.29,15.8,2050,40.2,10,191,0
1353.0,1.62,27.1,1659,26.5,40,249,0
1284.2,0.5,21.8,242,60.2,40,451,0
1250.0,5.0,41.4,101,23.2,10,123,0
1307.2,0.22,146.2,97,36.5,40,518,1
1320.3,2.04,25.4,600,47.0,30,123,0
1193.5,6.15,155.0,600,58.4,40,406,1
1161.5,2.99,90.0,600,26.3,40,426,1
1151.4,19.68,77.2,706,47.7,90,113,1
1414.9,6.1,40.4,60,37.1,30,20,0
1602.5,3.38,62.7,122,46.3,10,118,0
1723.1,0.79,27.4,600,23.9,90,74,0
1494.3,6.45,73.1,366,42.6,30,76,0
1392.9,14.19,30.7,3688,24.4,40,122,0
1168.5,1.95,3.9,154,19.0,30,116,0
1347.5,1.01,38.0,750,24.6,40,396,0
1406.9,0.44,43.5,187,65.0,40,575,0
1268.8,4.59,50.0,600,39.0,40,271,0
1371.7,2.87,1.8,253,29.6,10,111,0
1613.0,1.28,1.5,1424,27.3,40,369,0
1131.4,0.68,40.6,477,45.7,40,217,1
1598.1,1.02,21.2,183,28.5,40,349,0
1147.6,3.52,74.0,26,27.1,40,189,1
1199.1,9.15,14.2,600,15.3,90,90,0
1498.2,12.01,14.6,974,38.8,40,421,0
1447.6,6.71,35.9,2172,34.5,30,32,0
1204.0,1.91,90.0,600,37.8,40,274,1
1388.4,6.24,30.3,800,49.8,40,520,0
1515.2,0.43,72.8,146,50.9,50,1049,0
1138.0,0.0,148.1,600,47.8,10,90,1
1249.9,3.48,155.0,123,26.6,30,119,1
1440.3,2.11,44.0,100,32.0,40,328,0
1551.8,1.77,90.0,714,30.3,40,503,0
1275.4,0.19,29.6,2007,63.5,20,167,0
1460.1,16.45,2.7,54,60.2,30,78,0
1122.0,5.27,30.9,1352,56.3,40,287,1
1112.4,1.32,18.7,3132,27.4,10,82,0
1377.2,1.68,45.4,600,55.0,30,140,0
1211.3,1.45,5.4,800,50.0,40,383,0
1114.4,1.3,29.2,20,45.9,50,1482,1
1175.5,2.05,155.0,645,24.9,40,283,1
1192.6,9.03,9.8,800,33.5,40,582,0
1411.5,10.14,37.2,1741,34.8,10,27,0
1470.4,2.71,50.0,1530,50.2,40,389,0
1203.6,1.93,61.7,25,29.6,20,53,0
1348.6,1.08,32.0,1343,21.5,30,76,0
1424.8,0.81,10.5,233,45.2,10,127,0
1127.6,2.83,58.3,20,34.6,40,58,1
1208.8,3.93,15.2,150,31.0,40,375,0
1502.8,4.12,23.4,1512,47.2,50,1249,0
1446.1,1.59,28.5,576,24.0,20,99,0
1460.4,0.77,78.7,600,42.5,40,358,0
1250.0,4.39,8.9,83,23.1,40,315,0
1317.6,2.0,18.4,67,34.8,30,28,0
1164.8,2.67,46.5,744,29.8,40,333,1
1250.0,3.51,90.0,2017,36.8,40,279,1
1250.0,0.58,9.7,800,41.2,40,359,0
1179.0,10.58,90.0,800,51.3,30,96,1
1326.1,1.55,42.9,154,26.5,80,75,1
1364.0,3.34,103.0,136,60.2,30,83,1
1281.2,7.1,41.9,3763,33.9,90,132,0
1328.0,22.0,19.0,20,23.1,40,622,0
1703.3,6.51,3.4,116,30.4,40,327,0
1108.7,16.25,7.7,806,43.3,10,90,0
1518.9,2.93,34.9,52,60.3,40,242,0
1173.6,8.45,148.0,1956,39.2,40,422,1
1531.1,6.75,35.3,131,55.3,30,44,0
1469.9,1.21,2.9,600,24.1,20,151,0
1686.2,3.67,3.2,1718,34.1,30,108,0
1196.1,5.96,155.0,1244,40.3,10,127,1
1275.9,1.45,19.3,282,25.8,30,99,0
1415.6,0.38,20.0,440,47.7,10,75,0
1183.9,2.3,43.9,171,21.5,40,490,1
1502.9,0.44,6.2,300,59.7,40,391,0
1282.8,1.36,155.0,40,30.8,80,56,1
1457.7,5.23,84.6,1458,19.5,30,72,0
1250.0,1.08,75.2,2822,51.4,40,412,0
1151.9,1.93,54.9,600,65.0,40,298,1
1797.0,2.51,39.1,817,15.0,40,467,0
1209.3,12.1,27.6,193,24.5,40,394,0
1334.8,0.5,34.2,20,56.4,40,151,0
1392.7,2.21,155.0,71,62.6,10,73,1
1342.2,0.65,90.0,1070,51.6,10,93,1
1138.0,2.77,26.4,1436,29.3,10,114,0
1693.6,1.03,9.3,315,39.9,30,69,0
1109.9,6.93,10.0,600,48.3,40,425,0
1447.3,0.59,140.7,538,36.4,40,611,1
1551.3,2.92,57.5,600,45.1,40,445,0
1176.6,2.71,42.1,636,19.9,30,89,0
1181.5,0.1,9.7,253,15.6,40,261,0
1754.4,7.55,58.3,20,31.2,10,70,0
1250.0,12.57,90.0,3137,15.8,10,73,0
1316.1,8.06,8.7,43,65.0,40,213,0
1604.6,2.28,50.0,600,54.4,40,253,0
1713.4,0.97,90.0,620,52.8,40,414,0
1486.3,2.04,0.5,1336,29.0,30,88,0
1227.6,9.73,155.0,284,44.9,80,97,1
1570.4,0.95,104.0,1545,65.0,50,1417,0
1330.7,6.29,18.2,54,57.7,40,437,0
1362.4,0.62,63.7,600,65.0,90,142,1
1209.2,2.36,15.6,292,41.3,30,117,0
1515.5,2.83,141.6,1100,53.0,40,304,0
1590.8,1.42,8.2,187,23.0,80,113,0
1776.9,0.5,24.5,50,63.8,40,453,0
1250.0,0.5,48.9,800,38.2,40,294,1
1135.6,1.82,17.4,720,39.7,10,119,0
1525.9,2.66,32.2,600,29.6,30,5,0
1250.0,5.52,135.4,21,47.5,20,149,1
1304.4,0.39,31.8,600,27.9,40,270,0
1372.0,1.94,7.2,242,54.0,30,93,0
1607.7,1.09,11.7,265,21.8,10,113,0
1250.0,0.29,26.7,600,33.8,40,457,0
1503.0,4.49,50.0,600,62.0,40,334,0
1255.2,0.54,28.7,51,50.5,40,502,0
1658.6,1.15,42.2,5275,36.5,40,386,0
1175.1,0.82,4.2,6000,48.9,40,273,0
1144.1,2.07,90.0,337,62.4,30,104,1
1250.0,7.37,20.1,662,44.6,40,437,0
1140.5,7.74,90.0,519,32.8,10,87,1
1250.0,5.9,63.3,1833,38.7,40,215,0
1197.4,1.14,41.3,600,30.2,40,440,1
1691.8,2.65,58.5,600,59.7,40,172,0
1184.1,9.8,21.6,174,39.1,30,104,0
1173.0,6.04,33.2,550,37.0,20,108,0
1262.3,0.5,65.0,172,21.0,40,248,0
1250.0,3.72,118.5,600,65.0,30,98,1
1221.1,5.11,27.6,3308,24.0,90,76,0
1679.8,0.5,67.7,204,62.4,80,102,0
1329.0,0.78,11.4,1286,39.9,40,429,0
1351.8,1.35,120.7,233,27.0,50,1749,0
1277.2,4.32,9.4,113,59.0,40,350,0
1250.0,0.5,30.7,3015,53.8,30,64,0
1207.7,1.4,36.9,1522,63.9,40,435,0
1230.3,1.01,16.3,190,39.7,30,83,0
1250.0,0.29,131.8,3943,16.1,40,309,0
1310.8,1.13,19.6,600,58.2,10,146,0
1363.4,10.14,10.1,365,26.0,40,372,0
1118.3,1.84,30.6,20,37.0,40,447,1
1343.5,0.46,34.4,20,35.0,10,0,0
1529.8,0.67,90.7,132,27.5,50,220,0
1166.3,3.77,39.2,600,29.4,50,555,0
1496.4,1.32,30.7,1835,65.0,50,1450,0
1407.2,15.77,1.1,1040,65.0,40,293,0
1517.3,1.48,24.4,2714,30.9,40,437,0
1135.8,0.5,53.0,996,22.4,30,63,1
1184.8,5.0,69.7,1384,45.8,20,44,1
1632.3,3.45,10.2,420,30.5,30,34,0
1127.2,1.8,45.5,600,39.7,30,62,1
1422.7,4.37,0.7,980,28.6,30,95,0
1222.0,5.6,58.9,1468,18.5,40,287,0
1100.0,2.71,67.4,600,61.1,30,75,1
1153.7,0.16,85.4,409,31.0,20,112,1
1177.6,0.21,76.6,95,52.5,40,219,1
1399.0,4.5,39.9,383,64.1,10,73,0
1109.3,1.98,155.0,600,38.7,20,40,1
1169.9,4.36,56.9,938,35.3,40,215,1
1250.0,0.79,17.3,607,49.4,20,48,0
1161.0,3.8,5.2,4188,50.1,90,37,0
1171.0,0.26,79.5,3246,31.9,40,357,1
1250.0,4.77,13.6,89,34.5,40,201,0
1204.2,0.12,56.2,1621,39.1,10,38,0
1489.0,2.08,43.0,20,38.7,30,132,0
1100.6,14.84,71.5,127,29.4,40,340,1
1250.0,0.42,15.1,343,57.5,90,70,1
1381.1,2.67,2.3,3502,36.2,40,324,0
1418.6,1.28,57.7,2301,49.1,40,317,0
1166.4,0.48,42.0,91,35.0,20,0,1
1479.6,1.49,47.7,45,40.7,40,211,0
1576.9,1.25,27.9,646,22.4,30,25,0
1247.2,3.65,54.0,207,30.4,20,71,0
1497.5,1.05,71.4,600,51.3,40,456,0
1250.0,0.5,155.0,76,45.8,30,2,1
1390.1,1.7,5.6,86,38.5,40,440,0
1363.0,0.1,20.7,1362,55.3,80,113,0
1184.3,3.97,50.0,600,65.0,30,0,1
1502.1,9.94,33.0,282,50.7,30,108,0
1129.4,5.0,5.0,291,60.6,20,156,0
1152.9,1.51,13.6,2748,28.5,30,70,0
1529.6,1.51,67.5,1005,16.6,40,190,0
1488.8,1.13,54.8,1219,20.4,30,40,0
1271.5,8.82,58.4,4151,48.4,40,439,0
1592.1,16.85,113.9,744,29.1,40,302,0
1413.4,1.49,65.0,115,19.3,10,89,0
1250.0,1.23,10.0,600,58.9,40,414,0
1175.9,0.67,4.9,21,39.7,50,978,0
1408.7,4.59,13.8,600,20.0,10,77,0
1432.0,2.34,24.8,198,28.6,40,208,0
1403.7,0.47,52.9,600,21.8,40,562,0
1267.2,5.4,57.2,509,49.5,40,389,0
1505.7,1.3,35.6,20,35.0,30,33,0
1457.8,0.5,9.2,94,39.0,40,358,0
1412.2,5.83,12.5,600,45.3,40,566,0
1516.0,0.18,51.9,1067,30.8,40,383,0
1420.1,17.48,64.1,1593,52.4,40,355,0
1414.5,0.01,155.0,3045,24.9,80,104,1
1397.5,1.07,140.1,833,21.3,40,317,1
1470.0,6.49,33.0,600,30.9,80,86,0
1599.4,0.05,90.0,600,55.2,30,116,0
1196.3,7.98,90.0,984,28.3,10,40,1
1290.9,2.33,17.9,600,57.8,40,559,0
1481.4,1.1,37.1,4856,59.1,10,42,0
1440.9,0.5,14.5,658,47.7,40,518,0
1218.4,9.89,49.5,6000,49.0,30,62,0
1173.8,0.57,144.8,45,21.8,40,373,1
1457.0,18.0,75.2,800,28.8,40,229,0
1189.4,11.72,60.5,1170,42.3,40,242,1
1150.5,0.03,90.0,435,54.0,30,73,1
1493.1,10.85,3.6,310,49.7,50,1407,0
1175.7,22.0,14.3,3265,33.1,40,384,0
1265.0,10.06,107.9,1826,42.6,40,199,1
1238.9,1.1,16.0,600,31.2,40,365,0
1638.9,10.42,22.0,423,23.4,40,392,0
1354.8,2.46,10.0,331,42.2,30,81,0
1540.6,0.78,13.5,2581,49.6,20,96,0
1369.2,0.16,14.5,80,28.1,40,153,0
1100.4,0.6,41.7,1624,24.7,30,32,0
1435.0,7.9,7.8,1054,48.2,40,591,0
1559.1,0.54,4.6,1353,65.0,30,86,0
1143.4,0.08,104.8,1000,25.8,40,307,1
1250.0,2.18,15.8,50,42.4,10,151,0
1134.0,2.96,30.4,1709,26.6,40,246,1
1343.0,0.61,125.0,720,30.4,40,363,1
1164.4,22.0,5.5,6000,53.0,40,483,0
1140.4,2.13,46.4,600,26.4,40,218,1
1277.0,2.2,79.1,56,34.3,40,291,1
1137.4,7.82,24.8,600,31.3,40,184,0
1250.0,0.08,23.8,600,53.9,10,71,0
1596.6,0.35,22.3,20,51.4,30,50,0
1164.8,7.55,53.3,600,42.5,40,491,1
1213.9,10.0,47.4,1485,25.2,80,90,0
1151.9,0.97,52.7,4483,31.1,40,319,0
1139.6,1.12,23.8,198,44.2,40,399,1
1307.4,1.4,64.5,1857,51.4,40,401,0
1529.7,1.07,81.5,595,19.1,90,66,0
1204.3,1.17,22.1,600,39.2,40,526,0
1427.8,6.24,57.1,6000,48.8,40,219,0
1145.5,1.18,11.0,1411,35.0,10,60,0
1132.3,0.5,21.6,98,65.0,30,58,0
1250.0,10.62,37.3,3403,17.3,30,96,0
1389.8,2.78,27.5,20,34.0,50,957,0
1326.5,1.1,6.4,215,33.6,40,282,0
1294.3,1.14,100.6,1605,52.8,40,317,1
1157.4,17.53,81.7,600,47.5,90,53,1
1382.4,11.17,9.9,1476,33.6,40,337,0
1632.7,1.55,17.9,168,18.6,40,267,0
1367.7,0.26,23.3,106,25.1,20,87,0
1362.1,1.56,43.5,1140,64.7,10,92,0
1430.8,4.06,108.2,254,30.0,20,110,0
1227.6,0.5,4.1,5544,34.4,40,354,0
1233.9,1.32,41.4,4173,38.8,40,487,0
1178.0,1.19,43.3,155,65.0,10,102,1
1185.6,3.41,31.2,271,27.5,40,369,0
1343.8,1.14,2.8,600,23.5,20,98,0
1354.0,0.71,80.4,23,61.5,40,381,1
1224.3,3.33,90.0,1272,20.5,40,195,0
1671.3,4.94,13.8,1342,40.5,40,302,0
1505.2,1.7,50.1,600,32.9,90,60,0
1347.7,0.02,3.7,551,41.7,40,242,0
1167.7,0.41,90.0,4671,33.3,30,0,0
1250.0,3.64,57.2,748,51.0,30,93,0
1250.0,1.11,17.1,4009,32.5,40,244,0
1422.1,4.24,30.4,332,65.0,50,1166,0
1185.0,0.5,107.4,600,60.6,80,97,1
1488.3,0.32,50.0,600,46.4,90,76,0
1304.6,3.38,47.8,600,47.0,40,387,0
1429.7,6.13,8.2,1732,35.3,40,436,0
1213.0,6.31,28.0,398,50.3,40,169,0
1223.8,0.51,67.2,3450,48.4,40,596,0
1492.5,0.9,6.4,647,48.3,20,104,0
1250.0,1.77,11.3,152,15.0,10,43,0
1130.9,0.89,48.3,6000,35.6,40,286,0
1580.4,10.9,8.5,185,24.2,20,59,0
1299.4,1.91,138.4,2646,28.3,50,1338,0
1111.0,0.64,128.8,4683,46.7,40,531,1
1307.3,0.01,79.2,370,32.8,40,152,1
1535.2,14.82,125.9,600,28.9,10,0,0
1272.3,0.51,21.2,549,27.3,40,704,0
1404.5,3.44,73.6,181,24.1,40,298,0
1380.2,3.53,44.6,265,62.0,40,401,0
1338.2,6.71,16.9,157,23.8,40,486,0
1407.8,0.91,5.4,151,46.4,50,432,0
1615.0,10.07,41.4,1461,29.5,40,12,0
1478.1,13.16,10.0,1534,34.1,40,390,0
1244.7,2.84,21.5,126,49.0,30,47,0
1100.0,3.71,155.0,64,24.5,40,354,1
1168.9,1.67,7.7,52,24.1,80,107,1
1291.5,3.13,1.5,164,49.3,40,227,0
1480.5,0.5,35.6,600,28.5,10,96,0
1360.7,2.73,1.6,157,29.4,40,431,0
1168.3,5.47,90.0,1533,43.3,20,150,1
1481.1,3.67,15.0,600,22.6,40,315,0
1250.0,0.54,24.8,1432,49.8,40,417,0
1380.1,4.48,10.6,311,32.3,40,165,0
1150.3,12.35,75.9,245,50.2,40,148,1
1250.0,0.58,10.9,53,15.0,30,125,0
1331.8,10.3,150.0,402,61.0,30,95,1
1655.9,0.29,14.1,1072,28.7,40,340,0
1462.7,3.0,84.6,38,53.6,40,356,1
1133.9,0.51,3.6,600,51.8,40,317,1
1493.1,2.39,32.5,3159,24.9,30,112,0
1458.8,19.51,51.6,69,35.9,40,315,0
1100.0,5.04,33.3,81,54.3,10,77,1
1421.0,0.31,41.8,800,30.7,30,10,0
1179.5,2.62,2.6,351,45.7,40,513,0
1459.2,0.77,36.2,1075,35.2,40,251,0
1540.2,3.0,63.8,318,31.9,10,152,0
1269.3,2.24,59.5,2909,56.7,10,155,0
1162.5,2.57,82.4,250,29.0,40,318,1
1194.1,2.0,89.8,57,37.4,30,42,1
1412.8,0.71,20.2,1920,59.5,10,117,0
1507.2,2.44,90.0,600,57.0,40,537,0
1124.1,2.7,41.0,6000,42.2,30,64,0
1250.0,20.31,155.0,600,24.3,40,347,0
1540.7,12.44,52.1,61,53.4,80,77,0
1480.0,0.65,16.1,600,27.1,30,135,0
1237.3,2.17,13.1,1246,33.1,90,0,0
1250.0,11.5,0.9,2737,34.7,10,92,0
1481.2,0.5,155.0,135,48.8,10,94,1
1250.0,3.14,46.2,764,52.3,40,389,0
1705.9,0.6,62.5,724,19.2,40,234,0
1479.8,0.72,55.9,600,40.4,40,290,0
1650.9,1.74,89.8,2065,22.9,30,86,0
1544.2,9.76,2.7,1002,38.3,40,541,0
1202.7,6.53,18.1,2757,39.0,90,44,0
1139.1,0.45,21.3,600,29.3,90,144,1
1117.3,8.39,16.7,219,62.3,40,210,1
1250.0,22.0,155.0,100,15.7,40,268,0
1469.2,0.82,66.6,600,34.1,40,452,0
1333.6,2.51,124.8,2600,39.0,40,429,0
1634.7,18.15,6.7,289,31.5,90,72,0
1496.5,1.16,13.3,504,46.9,40,518,0
1210.4,9.17,6.7,694,35.7,40,247,0
1365.8,0.49,72.9,2268,55.6,30,64,0
1193.3,0.4,109.6,2564,15.0,40,678,1
1250.0,18.58,62.0,276,58.3,50,777,0
1181.5,0.12,69.2,6000,33.0,30,32,0
1581.0,0.03,54.5,617,20.7,10,31,0
1594.9,0.91,35.5,600,15.7,30,100,0
1250.0,1.23,105.7,800,58.8,90,161,1
1442.1,3.93,90.0,970,37.8,40,327,0
1250.0,11.34,38.0,1703,31.4,20,20,0
1373.7,4.79,70.9,121,27.8,10,89,0
1334.3,16.96,55.6,20,37.7,40,198,0
1261.7,0.44,62.8,600,33.7,40,360,1
1250.0,0.5,21.4,600,16.5,10,78,0
1250.0,0.5,20.8,741,30.3,90,133,0
1337.6,10.16,13.8,1850,37.0,40,244,0
1202.8,1.5,90.0,3307,59.7,40,179,1
1438.9,0.7,6.2,628,41.7,50,1017,0
1204.7,2.2,56.5,2733,29.6,30,32,0
1502.2,9.19,4.0,1903,36.5,40,377,0
1484.7,0.1,127.6,1002,43.4,40,448,1
1247.7,3.07,2.0,818,58.3,90,66,0
1555.2,3.68,39.5,1846,33.4,20,66,0
1197.5,0.15,8.4,600,43.4,40,417,1
1537.7,2.34,3.5,490,47.8,40,393,0
1201.0,0.39,11.1,1583,50.2,40,381,0
1206.2,3.06,32.3,3644,28.7,40,91,0
1314.7,2.19,64.7,20,35.0,10,123,0
1814.1,0.08,70.1,440,26.3,30,81,0
1288.5,15.27,10.0,1980,32.4,20,21,0
1533.5,13.59,9.2,95,43.9,40,516,0
1250.0,9.7,40.7,600,33.3,50,1258,0
1625.9,2.25,36.6,3089,28.0,10,74,0
1250.0,0.38,90.0,2177,38.1,40,366,0
1326.8,1.9,20.7,887,65.0,50,599,0
1471.7,1.87,15.5,600,38.2,80,0,0
1356.8,0.58,35.6,794,25.9,40,413,0
1351.0,0.03,89.9,91,38.4,40,329,1
1382.5,12.08,5.9,2668,32.2,30,94,0
1217.4,0.46,36.1,798,55.3,30,58,0
1250.0,0.79,155.0,600,41.6,10,80,1
1488.1,0.38,42.3,1574,28.7,40,211,0
1543.4,0.28,26.2,796,18.5,40,70,0
1412.8,0.5,20.9,2521,41.6,30,120,0
1211.8,1.42,31.4,2024,44.3,10,146,0
1473.6,1.47,14.7,869,24.7,30,49,0
1161.8,2.8,28.0,76,19.6,30,91,0
1610.4,5.24,4.7,600,53.6,80,162,0
1465.8,10.53,0.5,146,37.7,90,53,0
1443.5,0.66,35.2,212,56.6,10,40,0
1102.5,1.07,26.5,30,31.0,20,92,0
1446.6,2.65,58.7,1675,31.4,50,1144,0
1449.6,0.5,10.1,2845,46.4,10,53,0
1499.8,0.5,11.5,572,18.0,80,157,0
1285.0,0.56,41.3,600,19.0,30,43,0
